,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,,,,,,,,,,,,,,,,,,,,,69.95587188,70.22934006,58.00629748,57.8003324,62.79199118,63.8526573,50.83144089,46.80279049,47.80109598,29.06732538,30.96435916,25.65486979,21.06595754,19.06659767,26.78499582,26.20102876,25.03468614,30.46552432,31.68812282,29.01074048,25.17394979,24.6417076,32.26278842,31.18315703,37.52855916,35.88518795,38.7051386,43.56614148,34.37094592,42.08695429,58.1507248,55.89861922,53.2757084,35.17529764,26.41264601,25.73475118,31.36850034,39.58663221,39.53859091,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.03826158,28.6954181,28.5792751,24.52504232,34.00847444,21.50581211,21.45545727,23.9530666,40.42522606,37.66567051,30.57318298,36.40125777,29.88906983,25.32219654,22.51535366,21.5948763,20.51163834,20.99188763,18.32691194,21.9396708,28.82836123,49.52865131,53.9879748,52.85512391,41.24912976,46.60232264,33.18629589,50.0478227,46.12118436,
,24.73101671,30.19061572,18.40759183,8.167179241,7.062882708,6.966356825,10.87662182,13.95173038,11.39034345,11.16953354,11.58646791,15.41668926,4.380306684,8.159542767,17.48889824,21.50250822,19.83054596,15.7171864,12.94302928,18.37399337,21.2463785,23.90598527,18.44318619,17.08181128,19.68572457,20.80849919,19.78892506,19.55921648,12.98624488,13.95127959,14.63385128,14.44435021,10.01059017,34.30771715,14.23857171,12.31539351,10.57883506,9.762306469,11.14074592,11.29580089,12.50854692,9.543799922,21.47532956,35.25382323,48.90534,26.00065688,28.14386102,33.01992763,26.43301718,32.25108313,38.65356586,49.16682252,47.55744245,41.79671959,44.95688396,41.4098374,42.05585425,44.84170419,43.62628464,
,,,,,,,,,,,,,,,,30.80357143,29.95222345,30.72866731,31.21727749,20.73128665,25.25222843,18.1663113,17.46454595,22.04038997,23.4685281,21.92893401,25.59243663,31.01837325,31.11738895,30.21044625,28.22175906,29.06688133,30.53955426,31.77928489,25.58049171,24.67869351,29.38878339,25.77860947,26.70459218,25.98179761,20.73081161,22.05191651,23.67924522,24.39287106,22.66804238,21.0242366,25.98516522,25.34599337,23.76574946,27.10508285,23.94668635,24.38056833,22.03213237,19.67571456,18.09106279,17.90093499,18.27511313,19.40484898,19.83477376,
10.30927835,12.75060144,8.333333333,9.831254585,7.692307692,13.97193411,17.41935484,13.51074719,16.10376897,18.37471783,25.73316811,19.16996047,24.39324117,22.39010989,27.32394366,33.71719841,26.25816993,24.68406593,38.44136381,30.23713129,24.74380659,17.62476311,21.40333976,22.79749637,12.87923233,18.58707389,12.46992601,17.27067468,21.41806247,24.55676643,23.04046567,20.23570517,19.93461213,15.17122562,29.09818147,17.39213919,12.32708608,11.59881201,13.46502229,14.65000729,13.56469858,14.89652953,12.30359638,12.92234037,13.75468618,17.09475377,20.01404169,23.06912807,23.22912054,24.46288532,22.82318609,12.42477403,12.04940544,12.70245804,11.9855601,12.22162442,10.78027979,13.19204948,10.86511119,12.30797693,
11.84793727,13.55204397,16.45177085,19.02654867,18.76145108,18.38674033,18.10246285,16.3798402,16.37076999,13.59422357,17.50781976,20.74874566,21.52601969,23.63937403,28.48893167,23.3790077,21.84440093,23.84662956,26.66948213,28.91392383,30.42132513,34.98689532,37.31369511,37.57026858,33.56002514,27.5809991,25.98541777,23.08195104,26.36137274,29.870858,32.36032616,37.79047394,35.3625516,39.1837114,41.20208123,43.63990237,41.47919852,42.97308327,26.6749752,22.38200051,26.86748915,24.39821997,24.77734315,22.76338506,23.0495646,22.39641781,22.70352422,23.40953497,21.45830438,17.83569496,23.3865411,23.18825797,25.74862137,25.9371067,24.97760843,25.42426328,25.995512,25.54734345,23.90829511,21.04250775,
,,,,,,,,,,21.48589606,22.03366338,22.6372192,23.4295981,22.98929229,20.69872265,22.32544784,23.60281827,24.71762667,25.12157259,23.35859306,24.3770871,21.88189625,22.07571883,24.72771557,23.95507528,23.56182198,23.49780508,22.89787772,22.62146264,21.51577972,20.04711337,19.9289161,20.224974,21.12462787,21.10653385,21.45569043,22.30793776,22.79132647,23.17851921,23.40362593,21.95586808,21.5358418,21.63303682,22.54942514,23.31898358,23.55059879,22.7175598,21.39249755,18.1867009,19.17554711,19.56375651,20.45666324,20.81729762,21.17119163,21.41447738,20.65421692,20.83727768,21.25081527,21.16489172,
,,,,,,,,,,,,,,,,,,,,23.91904856,23.0786959,18.26454238,17.10809898,13.21807373,9.930159541,8.148700464,12.84592098,15.04184415,14.84613064,27.09813578,15.44331066,18.47684733,15.44436136,19.22418338,19.52477365,20.70364843,17.94554958,22.6217113,20.77703934,17.43374163,22.77025587,19.00562362,19.8495294,19.43916548,20.07664161,22.66997074,24.36400501,27.83279312,26.45273101,24.12430057,22.3754353,26.72291712,29.13129763,35.00425862,30.54987877,21.90731204,17.52810991,14.59049171,12.74508322,
,,,,,,,,,,,,,,,,,,,,,17.06555676,18.13253347,16.7307576,14.54671925,14.03508628,20.8882825,,,,31.3999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.695547037,6.908799258,9.876606466,12.31646223,10.79939294,7.970064434,7.842110811,8.668275471,9.71582791,6.22264169,9.849693719,7.778458623,11.06927833,14.93725677,15.05518345,14.31416965,14.20970922,19.68237006,22.9935619,25.83281469,28.11320797,20.29157548,20.58823621,12.54548037,3.148002948,12.74721907,11.60145542,11.65251141,19.0518244,13.67754897,11.28478681,12.09037478,8.501262153,6.53134393,12.98262195,12.03334627,14.6672771,13.63018468,14.62662941,11.19952693,13.14220964,13.79242825,14.62602192,13.93030022,12.4971525,19.33543004,19.8084879,18.91377332,26.44355253,28.47227197,32.64046052,31.61312883,29.31424369,29.71248147,31.11008199,32.35987676,28.63225961,26.21096021,28.93861161,30.24414347,
,,,,,,,,,,,,,,,,,,,,,89.38105309,85.93389861,75.75313499,58.94737865,46.39087543,54.95058655,49.98770883,43.64421915,52.48869056,53.18668521,48.40571698,43.77938896,44.48885975,42.08362086,37.23966698,36.62555769,38.47745854,40.6149508,38.34181136,34.10954141,30.92588983,27.58250942,29.38679832,27.11796542,26.18958967,27.86558554,21.24460887,19.8969961,22.04953582,17.562103,16.3605621,14.95882591,14.90390593,15.80270277,15.49010409,15.36673615,15.47432765,19.8137748,26.20654769,
14.88343555,14.84132906,17.22341104,17.3864797,19.62446358,20.9188562,22.98961526,20.99256529,17.73653946,18.96940279,18.59421363,17.71517473,12.84808284,23.98171053,31.49732766,21.41920522,17.32108814,25.62536029,12.33952848,-5.739737945,16.77885309,23.59401806,18.77746918,22.48170603,22.22851493,23.13860585,16.89278248,15.79869303,26.75106121,27.46168175,19.27580248,20.77637902,20.92481035,19.46602168,17.53131976,18.92908425,22.17680296,26.28560012,25.82443338,33.00268271,26.65475319,24.30690783,22.43231223,22.25050899,24.11100278,25.88521373,28.25298518,31.30412559,33.60165733,23.20074411,24.839484,30.98306879,31.01151233,30.90461792,28.87909651,33.4767491,31.20067533,29.9153469,23.86537864,17.13494119,
,,,,,,,,,28.36912361,29.71906673,28.34215107,25.73066609,25.74619713,24.60215728,22.93767018,22.84515563,23.78278394,23.62467042,22.74494528,23.61336176,20.69829861,19.68464879,20.54452248,21.13439585,21.46813388,22.71711076,22.62618748,23.99702504,24.75997216,24.2428471,23.33335354,23.32444768,21.26906869,21.51561759,21.72831189,22.56133478,22.84295183,22.94373502,23.21681022,22.57022568,22.71826447,21.00862638,20.48809501,20.32133856,20.45407101,21.02366623,23.34948399,22.33087865,20.72123833,20.22162528,20.03970115,18.72471155,18.51004523,17.91262136,22.47495681,20.48756453,20.59267408,20.95758714,21.28252249,
,,,,,,,,,,32.90615099,34.14676813,31.15283049,33.20069577,36.49844726,37.44624641,38.88761415,38.10642265,29.93833235,28.60179807,28.2880743,27.76887399,28.76126878,26.37899555,27.52632847,27.49990221,32.89168656,31.49029336,30.37928937,27.39153443,24.58392233,22.17211522,21.51106946,22.02478373,22.92634214,24.1041263,22.7998847,25.06536177,28.31475492,24.6030423,21.83896455,20.61719382,20.47896704,19.58485871,21.69521374,22.62567544,24.18169423,27.38121832,26.16150574,24.73830349,25.439527,25.91622465,26.41470986,27.85062242,27.78155599,27.48726523,28.10498401,27.83425412,27.3418374,28.99356504,
,,,,,6.444127212,4.834273995,4.988308574,5.687996496,4.846587412,5.964872263,7.75341205,7.329539692,9.178452837,8.760150248,14.49520203,15.13165468,16.02430498,18.27995111,15.81814037,18.28615598,17.60720707,17.14857376,19.63270053,18.66209766,22.55613274,20.26415907,21.18877615,22.29214886,21.50690609,18.12582192,20.2534713,20.70466177,22.57089514,22.40354892,25.19949812,27.20508772,25.34071505,24.83936911,20.48351636,24.31486635,22.34304622,20.24621117,21.40937893,24.53114957,26.4511581,26.85190281,28.68525075,30.315647,31.67437709,38.27120645,37.98723293,34.49707466,37.32136017,41.16780667,39.0574709,33.88198646,46.81759426,53.9017628,56.56225999,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,23.84698523,24.44930708,23.90752033,27.21443321,35.0049456,27.67825782,27.32741335,25.25091095,22.1714608,23.65674526,21.52702815,25.26595745,26.47838929,26.85122604,29.01759004,27.03061203,25.1082774,22.63138529,21.09015213,23.37088342,20.47105495,17.54446009,18.66598583,21.22494827,22.5816777,23.65331061,23.14517166,22.92897009,20.81141295,23.2325641,22.03456304,22.95201691,22.74653982,24.12838577,25.28160767,25.42086819,23.74442224,24.75221031,22.67707982,19.65493458,20.0773529,20.43768929,20.91615335,22.00464938,22.86187334,23.16334229,23.21737651,23.83640489,24.03502175,,
,,,,,,,,,,27.25590002,26.51179856,26.41203174,27.57179188,27.85452712,24.77371601,25.61928364,25.72790535,25.81969468,26.63665502,25.94697631,25.2794765,23.94401379,23.46420548,24.50830351,24.21306832,24.1276865,24.40993407,25.12126681,25.46619689,25.10867006,23.99120034,23.22790669,22.56281831,22.9707555,23.13114262,23.21912543,23.42968532,23.55249723,23.54379058,23.95392072,22.87218215,22.19632371,22.2212634,22.71581285,23.20894946,23.73656001,23.7185298,23.09537512,19.99534055,20.72983928,21.29508919,21.1287274,21.14787446,21.50578644,21.74598342,21.44359161,21.83556067,22.14097468,21.72650978,
,,,,,,,31.18556701,12.5794155,9.3,13.76404494,28.45723421,29.82954545,26.21015348,30.62445031,35.62552273,35.85887142,30.61890255,28.89591876,26.01007367,22.29321427,22.95696873,26.59615519,26.48271931,29.97144311,27.5789238,32.11209093,18.78870676,15.85052566,12.32655955,12.34837188,15.02017978,16.35372502,17.53476559,15.74295895,14.97993254,13.6952488,17.64512686,34.05344594,21.82043941,15.37099668,17.21241134,19.00454877,23.20130852,27.90119533,21.42620847,27.15147514,34.07314468,36.47826923,28.20779243,22.881994,21.34889774,24.26783837,26.38833079,20.82170132,29.64783897,28.86174594,27.50389961,24.35023873,20.50217106,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.35474075,28.78387839,29.23462675,29.58859631,29.18968984,20.07525445,21.42929184,24.95379375,27.49811611,28.29382734,26.95363183,28.75943503,32.83766462,35.40591361,33.66039734,32.43346884,28.21579831,26.40137114,26.83501174,25.99283635,27.52149875,29.52856349,34.52425291,32.24596344,31.93349721,32.58781409,
13.53198163,14.12838423,15.53227771,18.40649374,21.01186153,22.72357004,18.87722443,18.97259889,16.06172968,15.08138044,15.79233943,15.5381859,14.01605912,12.81188882,13.18244762,16.38559852,17.46647848,18.31142987,16.99048397,17.11258754,17.66853561,18.76626551,19.26431165,18.78826632,18.27075621,18.32547225,18.76365318,19.13432632,18.01421107,18.91145769,18.93537303,18.95414462,20.1471869,20.70199735,19.41882796,18.54552334,18.99665735,17.91919654,17.71119965,15.56494244,17.57883373,17.40005904,16.11533591,16.67059578,16.43436806,17.72223714,19.33199938,18.78706931,19.20584498,17.54948045,15.80455796,14.12062743,15.0759584,14.95733196,14.63527172,15.70703082,15.68612456,16.15053518,17.34249372,15.61077006,
21.31397526,24.91922308,25.60920835,25.65201661,22.23515807,22.93768585,28.57873267,27.49106611,29.11986805,30.7357036,34.43437426,37.57122106,39.35825834,41.52845861,41.58313941,38.12491836,39.12379941,29.33532034,32.86736445,34.70514488,35.31144974,35.6288534,33.81247623,22.47101539,18.62681539,19.12100941,21.65171078,23.09451666,9.440432797,7.731792431,21.14068661,24.10735871,29.75866457,31.06119526,33.68337304,38.04409522,40.4141738,38.81298076,41.13718712,38.99192055,36.48969552,26.66105445,23.80830229,28.71406454,28.27163317,27.75060395,29.42238828,36.04421626,42.32787468,31.43168174,38.21292582,38.63755615,43.68892176,44.00789474,44.30856445,42.75572777,40.49944999,41.72005336,41.30146388,40.41494862,
46.23941678,45.24515661,45.2358935,40.83064529,38.2615553,38.04407916,39.7750006,38.84116007,28.74355909,27.779647,17.13131428,19.7833041,16.79258849,22.49450516,28.5784771,27.27403165,24.23564005,21.23940845,21.41548737,23.96636851,30.34008913,34.77178755,35.09903169,26.5259065,23.44461433,20.92489521,22.41772758,22.50343953,26.43178042,23.17376721,16.16440551,17.39809243,17.78473112,19.07140457,22.24713174,24.73911344,22.5867587,23.78941932,23.20495,20.66125433,19.62798476,18.15950517,17.96814589,17.51028937,16.85568254,17.28381768,19.65060237,22.03238732,26.17834594,19.97867798,23.76050904,24.2008756,24.60605631,25.57418187,24.66612051,24.30511436,22.02131339,20.71181371,21.30182947,20.85343302,
18.0559482,20.30195261,20.07269582,21.93558233,23.77788415,23.43812177,22.21239649,23.5355766,22.58421317,22.38219104,21.34359338,21.01872062,20.75119125,21.81348443,26.94638944,30.85317277,32.85800756,30.62749655,30.77985519,30.83045835,29.0864783,27.46274805,27.8752873,29.59490838,20.34754357,14.34681569,15.23714581,17.49887223,18.66821325,21.6004426,24.15113851,20.21833141,21.33839514,23.98137077,24.06280937,22.4505247,24.01582561,24.77575911,23.38636185,18.95821764,15.68436416,18.94517588,20.45913714,19.52873561,20.73100745,18.56653007,16.01533777,16.12864711,18.96714692,17.4317212,20.44177114,20.73993657,19.56072797,20.64222411,20.92397044,21.34094787,24.6185031,25.55877386,27.15058204,26.18969408,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5890228,37.49298273,33.35538822,29.9965857,23.0054692,24.23893344,27.87542195,26.43337172,22.65784842,28.80724029,25.28174481,26.54394585,30.42052828,27.37793369,,
13.41107872,13.12900274,13.20754717,16.07142857,19.11225238,21.60754963,22.40045832,21.93204312,21.72206331,29.0532422,41.60304622,42.75567953,27.83434437,15.48048541,17.42150054,20.04245875,18.6467561,21.60184829,22.62292708,23.47789272,25.20929688,27.248394,32.15755774,29.43756826,26.99568265,19.83004332,19.73720017,20.50590409,27.20734362,23.22290442,24.44249724,27.40459286,23.30333886,17.63473115,21.3665642,21.93918511,22.74551636,21.05757952,17.90668538,16.36833669,21.89201709,22.95188673,21.19198318,19.92146918,20.0013065,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.65716107,21.67137072,23.66652506,25.13873264,25.41680874,24.58412549,20.51659015,18.40918773,18.80465371,20.22996685,19.88803974,21.67835045,25.19561973,24.64912479,20.5600481,21.50632687,22.65329969,21.25262251,19.25289241,20.65567505,20.59522117,19.69801775,19.91134943,20.76542913,19.74994514,
,,,,,,,,,,,,,,,,,,,,,,,,,26.3016617,29.75622839,28.12933984,24.43633807,28.01939127,28.62838225,30.02992647,,,29.12776879,25.93466498,25.42384148,25.39606964,26.98448764,25.90567096,26.43917707,28.2828096,22.87440651,24.29306766,22.94964427,23.70416483,23.18535983,20.50195363,21.61310355,22.90129076,21.47065791,20.58976238,20.12655327,22.77396411,22.87599913,23.17203165,21.94494341,20.44773692,19.41791234,,
23.46474378,,,24.25437093,25.71484147,29.32500434,26.90427377,26.86330569,27.17101758,27.7310736,28.64122986,30.23836509,29.97677321,25.60265052,23.41245055,27.05316956,22.00677921,15.09751889,16.61173309,16.40078431,17.13620715,14.33907632,9.036518295,10.10731278,13.75335289,12.32478363,10.2620256,13.63034738,15.35409197,16.99785521,16.95436457,15.59759397,15.45346102,16.04904072,16.3290429,16.86928544,17.4552189,18.56583883,16.91756153,20.70019536,19.714561,17.56905376,16.19384001,15.52781869,15.31736767,14.59642599,13.99146271,13.39057278,12.14615872,10.43091499,9.160379056,10.06968492,10.33448596,9.529526598,8.941215745,8.598555751,8.075298529,7.794152476,15.71401833,14.5720583,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,28.06520223,26.10982722,28.73818477,31.26460249,29.65130114,19.45083143,24.77800633,30.12073627,31.61934045,30.59665626,34.02254932,35.84753384,35.37789882,29.32033609,23.05838425,21.40328846,23.17210649,27.37850175,30.47077802,28.29347602,27.72113145,25.73868047,24.94600222,22.14545343,22.95076839,24.19337764,24.40835152,26.52434415,28.31676211,29.02782076,28.7766388,28.15749178,25.9043295,23.11470536,23.82432384,23.35861393,22.92567333,23.09988624,23.57949316,20.84250748,21.12600102,18.59774282,15.70194757,14.63211918,15.31661812,15.85532198,15.83252449,17.22672499,18.29047164,18.99870562,
,,12.53520507,11.16555032,11.85571018,15.08265941,15.80866069,16.53591507,15.86225929,16.0358381,14.72751298,14.56362855,15.05691493,19.02309526,20.99251861,24.09853024,24.6257048,24.68476397,27.19552802,28.5639956,28.7628533,28.82547916,25.63171605,21.22673136,22.30123562,20.77350704,22.90255789,22.44108099,20.31823667,18.84090932,17.80891327,19.10888215,18.49306454,19.66861796,24.41356539,22.02083114,22.12943637,22.91823647,20.11206814,18.97058345,17.33924481,17.96778381,18.0997007,20.6270244,20.06819025,20.90318441,21.95038425,21.32456811,21.98074968,18.72035177,23.79968806,24.57703101,21.30236501,22.33081926,22.54217553,22.12327201,20.19367423,21.19386776,22.77467694,22.4088206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2630746,38.05897405,36.46175504,35.04175754,34.46826294,42.87553849,31.50268917,29.57764068,26.16851341,28.80544355,25.01575026,24.21718009,21.59751697,20.7180563,18.76641497,18.61063359,19.84713113,16.66174985,19.48248747,22.69394399,22.52871756,25.08803069,25.25283342,27.57254464,28.32655469,27.06243735,
,,,,,,,,,,,,,,,,,,,,30.3993823,32.65891457,26.4804609,24.24693306,20.24631148,21.80590268,21.87963725,22.03050211,19.57215045,20.11833591,20.44976017,18.43047422,15.43218612,,,,,17.12218905,23.85162548,20.2676318,16.79012231,16.08973545,18.60347693,19.85687099,18.89570099,21.18809688,20.43220805,19.51344112,25.20447333,23.07059269,22.71870167,23.29486717,19.80794292,27.116909,20.09160563,,,,,,
,,,,,,,,,,27.69009118,27.01651874,26.87003708,28.07365943,28.24292351,25.03336632,25.96454854,26.02599936,26.19498417,27.02966957,26.30879018,25.59997051,24.34860601,23.89661358,24.98922473,24.64618223,24.56357836,24.71656655,25.35464649,25.72547166,25.28919845,24.133534,23.35878581,22.60044525,23.06059563,23.24841156,23.28735728,23.49980984,23.5483923,23.64753019,24.05869057,23.05982028,22.29102331,22.25952327,22.72091559,23.18241614,23.66841636,23.63796279,23.01927774,19.93581591,20.63677053,21.09701612,20.97425792,21.03472723,21.37606521,21.56478538,21.22306987,21.6408371,22.01158682,21.54879872,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.52408413,35.08540963,35.76540592,35.43186486,31.97428179,18.88231252,20.15128546,29.11967419,32.64712559,34.86569464,31.51101184,34.30788878,41.88871491,46.01657063,41.11796712,42.96404915,31.27686965,29.03183655,27.14440104,27.82790494,31.79007275,37.06717623,48.86907022,42.61136155,40.65910027,42.58030062,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24828069,28.0457371,31.40549327,28.92771938,24.80913473,23.3161643,23.09509383,21.29874,18.38293112,15.64930777,19.66958111,22.75601109,22.17269811,23.19531924,24.2165645,22.93068546,27.46696985,31.33701879,33.09317335,27.19623714,27.12924622,28.12618371,27.04231892,25.46603151,24.7696482,25.13404761,23.41076602,23.42662401,22.77695792,22.93034216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.26932435,33.83944154,30.13039429,36.26742939,34.61336139,27.00717159,25.53745395,25.4388784,23.66740011,21.97638947,14.96412223,14.83030005,18.69376019,21.94981733,20.02954619,20.85895848,20.90127508,20.07749692,21.1715918,24.16451403,25.50121971,18.92637574,22.61505055,24.26073793,24.55369335,23.27168199,22.39086423,22.14872532,23.09542247,23.60675586,21.97867525,23.10631635,
6.050418948,6.557376189,7.999999488,7.8125,8.307692691,9.81183062,9.664097803,7.307595064,8.188152454,6.624270031,7.048658289,9.131804033,9.559471262,9.426229895,10.4602505,13.73886825,13.81930251,15.06351976,16.60703036,12.03077868,16.14038306,13.29908654,17.77822041,13.53058234,15.8065743,17.30935063,15.87481472,15.66461158,14.49243684,13.42601509,14.64998322,14.02174997,15.63409604,16.74702088,9.982509017,13.40913299,14.37042637,13.80977944,14.80766112,11.97347618,12.29153592,12.7849746,12.61778749,13.16997177,14.35906667,15.15115957,15.02657222,16.79220345,21.34610367,21.01750787,20.53302509,20.89982589,23.30117465,24.43056763,23.22653793,24.23431095,25.67058443,23.83503023,22.61964642,27.05470244,
14.90743762,14.36484491,16.06500124,15.62874139,16.09756996,17.65506402,17.54535483,15.5419379,14.43625274,15.69703977,16.14057658,16.65649857,15.12668803,17.5353423,17.69556515,17.74262352,18.28239085,18.78437219,21.74903252,21.26577437,20.65016455,20.56646567,20.82434773,19.94805727,20.6023378,21.86417194,21.43966549,23.02083076,23.78891763,24.63365471,26.70715481,23.00488425,24.29480391,23.67785782,25.88391794,26.31365346,25.01561228,26.64199691,25.4422753,27.45803648,25.66531646,25.49484607,25.84883084,27.74987897,33.18119546,35.01109466,35.87715804,38.28126342,35.03451667,36.6391868,36.77449557,36.2547263,35.51048015,31.86608768,32.05030661,30.39633331,28.7576701,29.56841283,30.46559869,28.6108427,
,,,,,,,,27.62963164,24.45070963,22.39681994,23.96329609,20.15883167,-13.40529809,30.930572,17.39787091,30.76673348,30.59827017,36.28785277,26.28196302,22.90949296,21.15902748,25.85353666,34.35053872,32.82880121,21.45306268,19.45947025,17.71816813,19.68829843,19.44505528,15.68414551,19.98566814,22.96359791,25.05502622,20.35698854,20.28614767,18.57124373,18.77753263,22.94930905,21.51362067,19.31699949,19.62313775,19.69335132,19.49247066,19.86462669,20.17485105,22.21516825,26.47293072,27.29578577,31.71530422,30.92632742,26.97085289,26.54154864,26.46973928,28.75058746,34.17260242,30.93260621,28.85175156,24.07694216,28.77596271,
10.68332483,14.58431188,15.02702703,13.39001063,13.32230037,,,,,,,,,,,,19.74878212,15.56755515,13.77028877,14.24063771,14.66297281,19.31146941,18.86123136,14.75343951,8.540778536,9.492303393,14.36951309,15.0868247,4.329238595,5.190140809,11.19658091,16.11123588,19.04739664,21.70873124,17.39043319,14.12363132,12.47305944,15.77054625,17.94907254,16.81062926,24.88803086,24.47666389,26.42305315,26.71466286,29.32061314,28.12863408,28.9223321,27.59189818,24.57526778,24.49589499,23.04561552,21.5779653,19.13907638,19.53191775,16.43959728,16.56010855,19.61238521,18.63293975,12.09230944,8.251349655,
,,,,,5.103889032,6.540335269,9.843383371,9.623475339,11.62941234,13.9924667,15.14779767,15.1343906,16.55211168,20.53033857,16.6283561,14.63396892,15.25427905,15.25985826,13.36612061,14.63599881,15.67236098,20.81617517,20.90450621,20.3012086,18.82053008,13.56223741,15.21847043,17.03017121,16.83334352,17.99341713,18.08966912,18.89301328,18.16447006,21.31811647,18.92861534,20.24738941,19.49378659,23.12053583,22.37216044,22.39465754,22.72482226,17.17602086,22.27585609,21.62502732,24.48631037,24.70355129,22.49482549,24.95339501,19.31351322,19.08640142,20.19620238,24.91132515,24.20774502,25.88078677,25.83330875,25.36167303,29.81557434,31.62159057,32.78123294,
11.33308612,11.52646644,15.46672993,17.34069064,19.8085635,21.70867408,21.73161721,21.9319771,24.63568875,28.28803653,38.17631351,40.08860157,40.86457969,38.91261688,44.49865174,38.8077531,39.59635816,35.24142064,37.86032916,42.11681456,45.02814114,44.78321033,46.27029063,46.45068054,46.92765945,41.09923941,36.55811428,36.51939099,33.4082568,34.06069305,35.65311389,33.97994469,35.51569591,37.20204936,32.91205931,33.8813128,35.04012456,38.16979721,31.49003763,32.69147536,35.174036,27.6094318,25.07361279,17.22452487,22.89246167,21.50693625,22.37926344,23.06595291,30.15967637,27.37011521,27.65822752,26.69199435,29.26294267,29.97950219,29.43000828,25.35319302,26.74276075,27.35401758,25.49090655,24.85910746,
,,,,,,,,,,,,,,,,,,,,23.87755102,23.37423313,20.8839779,25.94059406,22.72321429,26.24472574,27.30923695,37.20930233,43.53932584,39.58333333,29.46768061,,,,,,,8.185053381,6.939791761,6.028368794,6.721611722,6.361607143,4.966749792,8.87755102,10.74932796,11.94374826,12.37618931,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,16.20943315,19.09147191,13.38111561,14.27962262,12.70562374,10.92325265,10.63640974,10.18600993,5.894184333,8.325568104,13.00591548,10.90886991,8.369774228,7.748114261,8.663770457,5.572866056,11.03600435,-2.4243579,5.313475256,0.292869776,1.096810372,10.86612219,11.67171447,11.22725266,10.32499414,11.2996433,10.37877254,9.45336628,9.11182536,9.993480998,31.08907903,42.03715869,27.47662842,13.7613158,13.68912396,15.5287737,20.12169084,18.4931003,17.43511576,13.00279726,
,,,,,15.18023971,16.57629744,14.7715632,11.53937455,13.11225462,13.24718427,15.59370047,14.16453012,18.27888402,22.62587942,22.12173205,19.61963253,23.41550892,26.07450223,18.08502091,13.27379191,14.24415139,13.22141213,12.05513897,11.96044967,10.84582427,13.25116993,12.36145373,12.79174821,15.32755718,13.81290212,15.45548516,18.83297265,18.95762973,20.35812247,20.94422192,15.35496418,15.08320348,18.65105575,17.30148455,17.66906046,17.71407,17.06467014,18.42922732,18.14074101,18.60470635,20.07545504,20.80003417,20.17263685,14.05461543,16.67163561,17.78987063,17.70955394,17.01934931,16.3972084,16.01694496,15.96754885,16.67695523,20.29091717,19.1054612,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.08620405,15.76919793,19.11935375,20.6091867,,
9.666397038,9.634757499,9.678076889,9.605534078,9.978641098,11.18961477,11.45017406,12.02287147,12.17285156,12.35251954,11.73500985,11.94764286,13.57248768,14.34896032,26.87368843,22.52613547,29.89097762,21.42441223,28.68843169,22.98288868,42.39581572,27.56462995,29.28017418,22.42062678,24.20012579,29.80036269,25.19957638,33.3009944,23.89983224,30.29992315,15.50000531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66748675,15.01570039,14.94304285,8.820923962,7.114080484,9.164968606,17.29734735,18.93249448,19.89754035,26.15608509,22.70837769,21.73533148,24.98812857,26.41979406,18.6565603,17.60000281,18.32925898,19.26891715,17.37774108,16.52239362,18.68092443,18.07801697,19.57518563,22.65488192,25.1040506,
